email,commission,points,registerpoints,signinpoints,twitter_x_id_points,discordid_points,telegramid_points,bonus_points,epoch01,totalPoints
bull4533@veer.vn,0,3108,6,4,5000,5000,5000,0,0,18118
bull4895@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4691@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4441@veer.vn,0,150,6,3,0,0,0,0,0,159
bull4731@veer.vn,0,0,0,0,0,0,0,0,0,0
bull4755@veer.vn,0,0,0,0,0,0,0,0,0,0
bull4629@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4894@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4646@veer.vn,0,4,6,3,0,0,0,0,0,13
bull4907@veer.vn,0,1082,6,3,0,0,0,0,0,1091
bull4792@veer.vn,0,3676,6,3,5000,5000,5000,0,0,18685
bull4927@veer.vn,0,2226,6,3,0,0,0,0,0,2235
bull4414@veer.vn,0,150,6,3,0,0,0,0,0,159
bull4467@veer.vn,0,951,6,4,0,0,0,0,0,961
bull4944@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4583@veer.vn,0,1751,6,3,5000,5000,5000,0,0,16760
bull4270@veer.vn,0,7848,6,4,5000,5000,5000,0,0,22858
bull4845@veer.vn,0,0,6,3,0,0,0,0,0,9
bull4667@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4568@veer.vn,0,1170,6,3,0,0,0,0,0,1179
bull4704@veer.vn,0,3741,6,2,0,0,0,0,0,3749
bull4554@veer.vn,0,1446,6,3,5000,5000,5000,0,0,16455
bull4421@veer.vn,0,160,6,3,0,0,0,0,0,169
bull4257@veer.vn,0,5268,6,4,0,0,0,0,0,5278
bull4475@veer.vn,0,885,6,4,0,0,0,0,0,895
bull4912@veer.vn,0,0,0,0,0,0,0,0,0,0
bull4292@veer.vn,0,4795,6,3,5000,5000,5000,0,0,19804
bull4621@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4504@veer.vn,0,4139,6,3,0,0,0,0,0,4148
bull4523@veer.vn,0,3097,6,4,5000,5000,5000,0,0,18107
bull4473@veer.vn,0,919,6,4,5000,5000,5000,0,0,15929
bull4730@veer.vn,0,5298,6,4,5000,5000,5000,0,0,20308
bull4678@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4738@veer.vn,0,5537,6,4,5000,5000,5000,0,0,20547
bull4310@veer.vn,0,5260,6,4,0,0,0,0,0,5270
bull4294@veer.vn,0,4708,6,3,5000,5000,5000,0,0,19717
bull4429@veer.vn,0,158,6,3,0,0,0,0,0,167
bull4325@veer.vn,0,5394,6,4,0,0,0,0,0,5404
bull4313@veer.vn,0,10154,6,4,5000,5000,5000,0,0,25164
bull4285@veer.vn,0,7832,6,4,0,0,0,0,0,7842
bull4487@veer.vn,0,940,6,4,0,0,0,0,0,950
bull4561@veer.vn,0,685,6,3,0,0,0,0,0,694
bull4698@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4479@veer.vn,0,885,6,4,0,0,0,0,0,895
bull4297@veer.vn,0,4678,6,3,5000,5000,5000,0,0,19687
bull4864@veer.vn,0,1,6,2,0,0,0,0,0,9
bull4565@veer.vn,0,1587,6,3,0,0,0,0,0,1596
bull4540@veer.vn,0,3046,6,4,0,0,0,0,0,3056
bull4572@veer.vn,0,1605,6,3,0,0,0,0,0,1614
bull4812@veer.vn,0,2589,6,3,5000,5000,5000,0,0,17598
bull4617@veer.vn,0,0,6,1,0,0,0,0,0,7
bull4943@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4241@veer.vn,0,5217,6,4,5000,5000,5000,0,0,20227
bull4482@veer.vn,0,926,6,4,0,0,0,0,0,936
bull4480@veer.vn,0,882,6,4,0,0,0,0,0,892
bull4599@veer.vn,0,4392,6,3,5000,5000,5000,0,0,19401
bull4874@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4580@veer.vn,0,744,6,3,0,0,0,0,0,753
bull4454@veer.vn,0,938,6,4,0,0,0,0,0,948
bull4592@veer.vn,0,1675,6,3,5000,5000,5000,0,0,16684
bull4630@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4334@veer.vn,0,5459,6,4,0,0,0,0,0,5469
bull4802@veer.vn,0,0,6,3,0,0,0,0,0,9
bull4258@veer.vn,0,7848,6,4,5000,5000,5000,0,0,22858
bull4265@veer.vn,0,5287,6,4,5000,5000,5000,0,0,20297
bull4556@veer.vn,0,888,6,3,0,0,0,0,0,897
bull4495@veer.vn,0,897,6,4,5000,5000,5000,0,0,15907
bull4473@veer.vn,0,919,6,4,5000,5000,5000,0,0,15929
bull4537@veer.vn,0,3126,6,4,0,0,0,0,0,3136
bull4789@veer.vn,0,3615,6,3,5000,5000,5000,0,0,18624
bull4795@veer.vn,0,3685,6,3,5000,5000,5000,0,0,18694
bull4516@veer.vn,0,885,6,3,0,0,0,0,0,894
bull4368@veer.vn,0,2487,6,3,0,0,0,0,0,2496
bull4545@veer.vn,0,3070,6,4,5000,5000,5000,0,0,18080
bull4280@veer.vn,0,7802,6,4,5000,5000,5000,0,0,22812
bull4575@veer.vn,0,1610,6,3,0,0,0,0,0,1619
bull4433@veer.vn,0,156,6,3,5000,5000,5000,0,0,15165
bull4529@veer.vn,0,3077,6,4,5000,5000,5000,0,0,18087
bull4881@veer.vn,0,0,6,2,5000,5000,5000,0,0,15008
bull4627@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4702@veer.vn,0,3741,6,2,0,0,0,0,0,3749
bull4460@veer.vn,0,864,6,4,5000,5000,5000,0,0,15874
bull4509@veer.vn,0,778,6,3,0,0,0,0,0,787
bull4739@veer.vn,0,3637,6,3,5000,5000,5000,0,0,18646
bull4891@veer.vn,0,0,6,2,5000,5000,5000,0,0,15008
bull4619@veer.vn,0,0,6,1,0,0,0,0,0,7
bull4848@veer.vn,0,2520,6,3,0,0,0,0,0,2529
bull4955@veer.vn,0,650,6,2,0,0,0,0,0,658
bull4929@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4253@veer.vn,0,7854,6,4,5000,5000,5000,0,0,22864
bull4933@veer.vn,0,2210,6,3,0,0,0,0,0,2219
bull4341@veer.vn,0,5323,6,4,0,0,0,0,0,5333
bull4831@veer.vn,0,3,6,2,0,0,0,0,0,11
bull4717@veer.vn,0,3731,6,3,5000,5000,5000,0,0,18740
bull4335@veer.vn,0,5298,6,4,0,0,0,0,0,5308
bull4506@veer.vn,0,1326,6,3,0,0,0,0,0,1335
bull4582@veer.vn,0,1681,6,3,0,0,0,0,0,1690
bull4486@veer.vn,0,874,6,4,5000,5000,5000,0,0,15884
bull4916@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4461@veer.vn,0,919,6,4,0,0,0,0,0,929
bull4367@veer.vn,0,1401,6,3,0,0,0,0,0,1410
bull4898@veer.vn,0,0,6,2,5000,5000,5000,0,0,15008
bull4274@veer.vn,0,8048,6,4,5000,5000,5000,0,0,23058
bull4921@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4964@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4273@veer.vn,0,5412,6,4,5000,5000,5000,0,0,20422
bull4795@veer.vn,0,3685,6,3,5000,5000,5000,0,0,18694
bull4671@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4818@veer.vn,0,2636,6,3,5000,5000,5000,0,0,17645
bull4942@veer.vn,0,2188,6,3,0,0,0,0,0,2197
bull4725@veer.vn,0,3592,6,3,5000,5000,5000,0,0,18601
bull4862@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4799@veer.vn,0,3625,6,3,5000,5000,5000,0,0,18634
bull4827@veer.vn,0,0,6,2,5000,5000,5000,0,0,15008
bull4603@veer.vn,0,0,6,1,0,0,0,0,0,7
bull4349@veer.vn,0,5088,6,4,0,0,0,0,0,5098
bull4687@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4913@veer.vn,0,445,6,3,0,0,0,0,0,454
bull4636@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4712@veer.vn,0,5378,6,4,5000,5000,5000,0,0,20388
bull4505@veer.vn,0,1068,6,3,5000,5000,5000,0,0,16077
bull4649@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4879@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4674@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4766@veer.vn,0,3704,6,3,5000,5000,5000,0,0,18713
bull4608@veer.vn,0,0,6,1,0,0,0,0,0,7
bull4405@veer.vn,0,151,6,3,5000,5000,5000,0,0,15160
bull4626@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4749@veer.vn,0,3714,6,3,5000,5000,5000,0,0,18723
bull4625@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4526@veer.vn,0,2526,6,4,5000,5000,5000,0,0,17536
bull4965@veer.vn,0,3407,6,3,0,0,0,0,0,3416
bull4954@veer.vn,0,1006,6,2,0,0,0,0,0,1014
bull4757@veer.vn,0,5374,6,4,5000,5000,5000,0,0,20384
bull4778@veer.vn,0,30,6,3,5000,5000,5000,0,0,15039
bull4939@veer.vn,0,1061,6,3,0,0,0,0,0,1070
bull4838@veer.vn,0,2647,6,3,5000,5000,5000,0,0,17656
bull4870@veer.vn,0,0,6,1,0,0,0,0,0,7
bull4806@veer.vn,0,2511,6,3,0,0,0,0,0,2520
bull4680@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4564@veer.vn,0,1618,6,3,0,0,0,0,0,1627
bull4849@veer.vn,0,0,6,3,5000,5000,5000,0,0,15009
bull4689@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4602@veer.vn,0,0,6,1,0,0,0,0,0,7
bull4312@veer.vn,0,5341,6,4,5000,5000,5000,0,0,20351
bull4307@veer.vn,0,4917,6,4,5000,5000,5000,0,0,19927
bull4301@veer.vn,0,10077,6,4,0,0,0,0,0,10087
bull4342@veer.vn,0,5322,6,4,0,0,0,0,0,5332
bull4536@veer.vn,0,2876,6,4,5000,5000,5000,0,0,17886
bull4446@veer.vn,0,161,6,3,0,0,0,0,0,170
bull4783@veer.vn,0,3619,6,3,5000,5000,5000,0,0,18628
bull4686@veer.vn,0,0,6,2,5000,5000,5000,0,0,15008
bull4672@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4701@veer.vn,0,3557,6,2,0,0,0,0,0,3565
bull4590@veer.vn,0,1697,6,2,0,0,0,0,0,1705
bull4634@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4733@veer.vn,0,5302,6,4,5000,5000,5000,0,0,20312
bull4747@veer.vn,0,0,0,0,0,0,0,0,0,0
bull4760@veer.vn,0,3650,6,3,5000,5000,5000,0,0,18659
bull4885@veer.vn,0,0,6,2,5000,5000,5000,0,0,15008
bull4819@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4764@veer.vn,0,3671,6,3,5000,5000,5000,0,0,18680
bull4996@veer.vn,0,2171,6,4,0,0,0,0,0,2181
bull4908@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4883@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4601@veer.vn,0,0,6,1,0,0,0,0,0,7
bull4821@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4632@veer.vn,0,0,6,2,0,0,0,0,0,8
bull4873@veer.vn,0,0,6,2,5000,5000,5000,0,0,15008
bull4737@veer.vn,0,3788,6,3,5000,5000,5000,0,0,18797
bull4949@veer.vn,0,0,6,1,0,0,0,0,0,7
bull5316@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5321@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5326@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5348@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5370@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5373@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5381@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5422@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5399@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5455@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5322@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5438@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5454@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5436@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5453@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5450@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5447@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5479@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5456@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5505@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5314@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5566@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5565@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5517@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5531@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5521@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5703@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5541@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5570@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5654@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5838@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5712@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5929@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5340@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5730@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5349@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5346@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5934@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5341@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5361@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5359@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5355@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5357@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5354@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5898@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6731@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6714@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6765@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6963@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6992@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5375@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5402@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6801@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6764@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6983@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5412@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6796@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5419@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6478@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5427@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6811@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5434@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5392@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5444@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6885@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5413@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5397@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5374@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5429@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5440@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5372@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5446@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5441@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5421@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5451@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5501@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5483@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5482@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5490@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5496@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5559@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5499@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5631@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5561@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5520@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5582@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5518@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5503@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5562@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5534@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5590@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5557@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5713@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5706@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5705@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5704@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5724@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5457@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5575@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5579@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5594@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5554@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5578@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5533@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5720@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5612@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5596@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5614@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5635@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5702@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5616@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5809@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5821@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5733@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5740@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5619@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5626@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5743@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5775@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5772@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5936@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5766@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5870@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5917@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5918@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5818@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6302@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5808@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5866@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5925@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5802@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6568@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6531@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6838@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6882@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6829@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6902@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6884@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6587@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6891@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6908@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5728@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6306@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6328@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5928@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6350@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6483@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5842@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6703@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6384@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6766@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6468@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6590@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6860@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6789@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6855@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6866@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6946@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6944@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6964@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6954@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6850@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6765@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6477@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6804@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6819@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6807@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6904@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6806@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6465@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6345@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6917@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5915@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6356@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6473@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6583@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6369@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6799@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6391@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6974@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6854@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6371@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6321@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6425@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6492@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6996@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6930@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6981@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6361@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6930@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6409@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5613@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6952@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6818@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5527@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5611@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5924@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5598@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5538@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6919@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5607@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5602@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5535@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5548@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5558@veer.vn,0,0,0,0,0,0,0,0,0,0
bull7565@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5568@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6863@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6984@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5617@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5603@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5609@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5604@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5556@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5610@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5756@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5726@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5745@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5737@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5769@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5907@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5778@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5857@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5709@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5841@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6307@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5921@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5718@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5885@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5790@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5848@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5853@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5899@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5864@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5869@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5797@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5912@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5805@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5800@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5803@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5844@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6563@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6340@veer.vn,0,0,0,0,0,0,0,0,0,0
bull5796@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6526@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6311@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6572@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6427@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6352@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6470@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6554@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6885@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6576@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6890@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6553@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6734@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6929@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6707@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6898@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6716@veer.vn,0,0,0,0,0,0,0,0,0,0
bull7506@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6730@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6727@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6851@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6372@veer.vn,0,0,0,0,0,0,0,0,0,0
bull6995@veer.vn,0,0,0,0,0,0,0,0,0,0
